 -0.00590351    -0.010956   0.00444925
 -0.00660862   -0.0114148   0.00772744
  -0.0083958     0.012216   0.00391281
           0            0            0
           0            0            0
  0.00491556   -0.0119575  -0.00318186
  0.00392011   -0.0122286 -0.000505244
  0.00203637    0.0124656  -0.00270288
  0.00110797      0.01211  -0.00122972
           0            0            0
-0.000733574    0.0270765  -0.00126885
           0            0            0
           0            0            0
           0            0            0
           0            0            0
           0            0            0
           0            0            0
   -0.107341    -0.216164    -0.328826
  -0.0998245    -0.160781    -0.325083
  -0.0977006    -0.151743    -0.311184
  -0.0978715    -0.141302     -0.32436
    -0.09625    -0.133634    -0.311105
   -0.097918    -0.122381     -0.32561
  -0.0974872    -0.116286    -0.311929
  -0.0947546    -0.107162     -0.29647
  -0.0987634    -0.102492     -0.34924
   -0.101342    -0.101272    -0.331405
   -0.101612   -0.0971829    -0.315864
  -0.0990601   -0.0888369     -0.30065
           0            0            0
           0            0            0
           0            0            0
  -0.0994952    -0.242079    -0.324889
  -0.0963483    -0.228453    -0.337356
  -0.0969908    -0.218311    -0.333608
  -0.0961004    -0.206073    -0.324327
  -0.0933254     -0.19409      -0.3381
  -0.0926462    -0.182667    -0.327395
  -0.0911264    -0.171365    -0.312555
   -0.090286    -0.170187    -0.339014
  -0.0897172    -0.160386    -0.326803
  -0.0883238    -0.150475    -0.312006
  -0.0881525    -0.147323    -0.338918
   -0.088185    -0.139769    -0.324968
  -0.0872976    -0.131522    -0.310552
  -0.0852534    -0.121549    -0.293683
  -0.0887264    -0.119722    -0.325613
  -0.0889796    -0.113392    -0.310755
    -0.08697    -0.104016    -0.294786
  -0.0887796   -0.0993832    -0.351345
   -0.091635   -0.0979913    -0.332147
  -0.0933242   -0.0938672    -0.315209
  -0.0916967   -0.0854338    -0.298789
  -0.0874072   -0.0721674    -0.279565
  -0.0840475    -0.218637    -0.337141
  -0.0807153    -0.182311    -0.329513
  -0.0777734    -0.113949    -0.327828
  -0.0784401    -0.106975     -0.31037
  -0.0769712   -0.0931199    -0.355757
  -0.0805323    -0.090173    -0.335112
  -0.0823162   -0.0854525    -0.315768
  -0.0816728   -0.0772301    -0.296925
  -0.0791925   -0.0647889    -0.276202
  -0.0669828   -0.0807306    -0.338958
  0.00306077   -0.0897071    -0.348632
 -0.00327633   -0.0799184    -0.330991
  -0.0822102   -0.0538116    -0.254795
  -0.0469892  -0.00433763    -0.158009
  -0.0352091   -0.0013318    -0.128701
   -0.034033  -0.00172876    -0.102025
  -0.0402039  -0.00480954   -0.0763807
  -0.0524989   -0.0107358   -0.0504657
  -0.0573449   -0.0305251    -0.163119
  -0.0561646   -0.0295557    -0.135453
  -0.0596367   -0.0324046    -0.108462
  -0.0645748   -0.0373521   -0.0810455
  -0.0692376   -0.0440935   -0.0527094
  -0.0764376   -0.0479311    -0.251185
  -0.0730741   -0.0283875     -0.22175
  -0.0658828   -0.0125422    -0.189964
  -0.0555589  -0.00508105    -0.159327
  -0.0489553  -0.00444059    -0.131036
  -0.0490435  -0.00676664    -0.104299
   -0.052933   -0.0105701   -0.0778402
  -0.0587325   -0.0160407   -0.0510526
  -0.0599664   -0.0606582    -0.145285
  -0.0630466   -0.0650601    -0.118088
  -0.0663551    -0.070845   -0.0887814
  -0.0674868   -0.0777917   -0.0574179
  -0.0589529   -0.0381828    -0.194424
  -0.0568184   -0.0346043    -0.168175
  -0.0588864   -0.0357105    -0.141856
  -0.0624457   -0.0398389     -0.11472
  -0.0652392   -0.0453192     -0.08589
  -0.0657926    -0.051029    -0.056007
  -0.0665768   -0.0413189    -0.247301
  -0.0659513   -0.0263172    -0.220121
  -0.0627624   -0.0151857    -0.191678
  -0.0591127   -0.0112735    -0.163698
  -0.0580025   -0.0124677    -0.136322
  -0.0597838   -0.0161032    -0.108826
  -0.0618274   -0.0206407   -0.0805829
  -0.0615938   -0.0252874   -0.0521644
  -0.0569269   -0.0650158    -0.151863
  -0.0585975   -0.0703523    -0.124514
  -0.0587089   -0.0761723   -0.0940901
  -0.0573843   -0.0815653   -0.0614376
  -0.0529773   -0.0411305    -0.197637
  -0.0538286    -0.040506    -0.173979
  -0.0566269   -0.0436256    -0.148889
  -0.0589862   -0.0486363    -0.121186
  -0.0589776    -0.054002   -0.0908027
  -0.0564696   -0.0582368   -0.0591604
  -0.0544087   -0.0354363    -0.243533
  -0.0558468   -0.0256841    -0.218997
  -0.0561277   -0.0203055    -0.194429
  -0.0563937   -0.0200808    -0.169236
   -0.058626   -0.0231985    -0.142612
  -0.0612369   -0.0276229    -0.113988
  -0.0616236   -0.0319142   -0.0835993
  -0.0573276   -0.0351108   -0.0534175
  -0.0523175   -0.0638148    -0.179198
  -0.0539898   -0.0678052    -0.155561
  -0.0537737   -0.0737169    -0.128132
  -0.0507877   -0.0792933   -0.0967976
  -0.0450984   -0.0834686   -0.0635169
  -0.0484515   -0.0429757     -0.19864
  -0.0509856      -0.0448    -0.176907
  -0.0532402   -0.0497433    -0.152884
  -0.0540439   -0.0553581    -0.124743
   -0.050761   -0.0602551   -0.0933665
  -0.0435477   -0.0631903   -0.0609734
  -0.0415579   -0.0319619    -0.239997
  -0.0458235    -0.025324    -0.217116
  -0.0499877   -0.0237835    -0.195095
   -0.052583   -0.0267603    -0.172034
  -0.0558278   -0.0317703    -0.145986
  -0.0576969   -0.0369405    -0.116704
   -0.054855   -0.0407293   -0.0852757
  -0.0454008   -0.0418962   -0.0544413
  -0.0496844    -0.062742    -0.177115
  -0.0509267   -0.0674848    -0.153615
  -0.0487993   -0.0738039      -0.1265
  -0.0429767   -0.0791161   -0.0954625
  -0.0330584    -0.082436    -0.062748
  -0.0440779   -0.0413819    -0.195633
  -0.0480424   -0.0445491    -0.174413
  -0.0495583   -0.0508491    -0.150896
  -0.0479554    -0.057428     -0.12318
    -0.04115   -0.0622205   -0.0923002
  -0.0286928   -0.0641257   -0.0607314
   -0.027548   -0.0307643    -0.236415
  -0.0349442   -0.0241117    -0.213431
  -0.0428464   -0.0232582    -0.191653
  -0.0475938   -0.0279072    -0.169134
   -0.049911   -0.0350336    -0.143887
  -0.0500422   -0.0412761    -0.115216
  -0.0424089   -0.0448401   -0.0845294
  -0.0275135   -0.0442627   -0.0546854
  -0.0457968   -0.0649396    -0.146943
  -0.0431067   -0.0713252    -0.120034
   -0.035219   -0.0765654   -0.0902685
  -0.0228659   -0.0789923   -0.0590411
  -0.0371071   -0.0379782     -0.18921
  -0.0417578   -0.0416438    -0.167301
   -0.042961   -0.0487437    -0.143696
  -0.0401768   -0.0556197    -0.116985
  -0.0304095   -0.0606788   -0.0878063
  -0.0148977    -0.061539    -0.058309
  -0.0235607   -0.0215798    -0.208097
  -0.0329625   -0.0197989    -0.184788
  -0.0389284   -0.0250115    -0.161759
  -0.0403238   -0.0336048    -0.137263
  -0.0373082   -0.0408298    -0.110058
  -0.0260587   -0.0448398   -0.0815763
 -0.00860121   -0.0428895   -0.0537305
  0.00528284   -0.0372929   -0.0386989
   0.0101221   -0.0374499   -0.0294766
  0.00119665  -0.00800018    -0.029304
  0.00671333  -0.00939137   -0.0222658
 -0.00656227    0.0163327  -0.00387023
  -0.0171021    0.0298606     0.010423
  -0.0140568    0.0327616    0.0222566
   -0.020033    0.0440534    0.0403011
   0.0147611   -0.0392163    -0.015681
   0.0201931   -0.0381637  -0.00549403
  0.00975503   -0.0131566  -0.00184646
  0.00310248    0.0102579    0.0195957
 -0.00713276     0.026479    0.0280637
 -0.00364644    0.0282659     0.042044
 -0.00924748    0.0425191    0.0577423
           0            0            0
           0            0            0
           0            0            0
           0            0            0
   -0.107022    -0.277104     0.102487
   -0.120234    -0.113426     0.116702
   -0.121468    -0.113819     0.135882
   -0.119754    -0.110653      0.15303
   -0.067991   -0.0206649   -0.0236642
   -0.119855   -0.0850319      0.11266
   -0.121779   -0.0870884      0.13492
   -0.121413    -0.085184     0.154588
   -0.108903    -0.261092     0.101569
   -0.105677    -0.260353     0.118115
   -0.109624    -0.242373     0.100157
   -0.107351    -0.242857     0.117447
   -0.108978    -0.220535    0.0998736
   -0.107822    -0.222562     0.117272
   -0.107172    -0.195657     0.101013
   -0.107665    -0.198628     0.118548
   -0.105915    -0.195244      0.13364
   -0.105412    -0.168359     0.102271
   -0.107197    -0.172178     0.120033
   -0.106332    -0.169497     0.134709
   -0.103906    -0.139192     0.101367
   -0.106776    -0.144034     0.120224
   -0.105985    -0.142524     0.136249
   -0.101751    -0.137506      0.15217
  -0.0746027   -0.0533313   -0.0232828
   -0.101853     -0.10892    0.0962484
   -0.105729    -0.115267     0.117933
   -0.105341    -0.115277      0.13668
