  -0.0983824    -0.441618        -0.04
  -0.0983824        -0.46        -0.04
  -0.0983824    -0.421618   -0.0416176
       -0.08    -0.478382        -0.04
   -0.118382    -0.423235   -0.0616176
  -0.0816176    -0.461618  -0.00161757
  -0.0983824    -0.478382   -0.0583824
       -0.08    -0.421618        -0.06
       -0.08    -0.421768   -0.0417675
  -0.0816176        -0.44   -0.0416176
  -0.0648527    -0.478382        -0.02
  -0.0983824        -0.42   -0.0616176
  -0.0963257    -0.456326   -0.0763257
       -0.08    -0.451912   -0.0719122
  -0.0983824    -0.461618            0
    -0.11353        -0.46   -0.0232351
  -0.0616176    -0.418382   -0.0783824
       -0.08    -0.418382   -0.0983824
   -0.104413        -0.44   -0.0555865
  -0.0983824        -0.46        -0.06
  -0.0983824    -0.441618   -0.0216176
  -0.0935297     -0.47353   -0.0464703
  -0.0630852        -0.42   -0.0613176
  -0.0983824        -0.44   -0.0783824
   -0.107059     -0.47353   -0.0394108
       -0.08    -0.478382   -0.0567649
  -0.0983824        -0.46   -0.0232351
  -0.0832351    -0.467059  -0.00970541
  -0.0832351    -0.416765   -0.0767649
       -0.08    -0.441618   -0.0783824
   -0.107938    -0.446031   -0.0460311
       -0.08        -0.46   -0.0232351
  -0.0873594     -0.41368        -0.08
  -0.0983824    -0.418382   -0.0983824
  -0.0832351    -0.403235   -0.0632351
  -0.0816176    -0.440439   -0.0236743
   -0.116765        -0.46   -0.0583824
  -0.0816176        -0.48   -0.0216176
       -0.12    -0.443235   -0.0567649
    -0.11353    -0.476765   -0.0410284
       -0.12    -0.461618   -0.0383824
        -0.1        -0.48   -0.0232351
       -0.12        -0.48   -0.0583824
   -0.101618        -0.48  -0.00161757
  -0.0967649         -0.4   -0.0816176
       -0.08    -0.378382    -0.116765
       -0.06        -0.34    -0.103235
  -0.0632351    -0.356765    -0.101618
       -0.06    -0.344853    -0.135147
       -0.08    -0.338382    -0.136765
  -0.0816176    -0.378382   -0.0616176
        -0.1    -0.381618    -0.101618
  -0.0935297         -0.4     -0.11353
  -0.0983824         -0.4   -0.0983824
       -0.06    -0.376765   -0.0816176
  -0.0967649    -0.363235   -0.0897054
       -0.06    -0.361618        -0.12
       -0.08    -0.395147        -0.12
       -0.08    -0.338382    -0.156765
  -0.0897054        -0.34    -0.109705
       -0.08    -0.380589   -0.0864703
  -0.0632351         -0.3        -0.12
       -0.08    -0.304853    -0.134558
  -0.0719122    -0.331473    -0.156176
       -0.04    -0.261618    -0.161618
  -0.0583824    -0.224853    -0.161618
       -0.06    -0.204853         -0.2
   0.0139154    -0.145517    -0.205356
   0.0535297        -0.12     0.104853
