  -0.0230498   -0.0334858    0.0339763
  -0.0190571   0.00313153    -0.018795
  -0.0257676    0.0022178   0.00384053
   0.0031607  -0.00815733   -0.0155614
   0.0048009   -0.0137994   0.00111665
 0.000719062    0.0155205    -0.032696
   0.0015165    0.0140482   -0.0168927
 0.000934703    0.0113638   -0.0111896
           0            0            0
  0.00440749    0.0320247   -0.0223321
  0.00494004    0.0344456   -0.0102563
           0            0            0
   -0.171067    -0.382187    -0.185977
   -0.173355    -0.363461    -0.200392
   -0.175759    -0.361015    -0.187638
    -0.17946    -0.352062    -0.169912
   -0.175798    -0.351408    -0.210428
   -0.179246    -0.338448     -0.19332
   -0.186166    -0.326771    -0.182146
   -0.175653    -0.317305    -0.203922
   -0.183078    -0.304306    -0.188866
   -0.178338    -0.285095    -0.191193
   0.0226111  -0.00983513   -0.0132043
   0.0189018   0.00768563   -0.0237496
   0.0156882   0.00821189   -0.0204479
   -0.156855     -0.35422    -0.183503
   -0.158544    -0.334169     -0.18936
    -0.16597    -0.321778    -0.171793
   -0.158493    -0.312298    -0.194338
   -0.163827    -0.300358    -0.180763
   -0.166081    -0.281854    -0.193233
  -0.0348329   -0.0751471      0.11239
  -0.0290697   -0.0023565    0.0436952
 -0.00438468    -0.027401     0.026748
  0.00551972  0.000825399    0.0101944
   0.0186658    0.0225883 -0.000746862
   0.0186388 -0.000577011   0.00572791
   0.0136689     0.007766  -0.00562323
   -0.179867    -0.263969    -0.190131
    -0.17729    -0.243289    -0.191043
   -0.164589    -0.262629    -0.198438
   -0.159968    -0.240743    -0.193322
   -0.167474     -0.22482    -0.206542
   -0.164724    -0.202699    -0.202278
   -0.172417    -0.263441    -0.182719
   -0.173047    -0.244692    -0.188194
   -0.181403    -0.220141    -0.188924
   -0.178451    -0.219056    -0.180208
   -0.185864    -0.197813    -0.192175
   -0.184408    -0.194054    -0.182204
   -0.161763    -0.107326    -0.139805
   -0.160233    -0.113708    -0.121828
   -0.168942   -0.0850155    -0.140362
   -0.168747   -0.0893907    -0.121518
   -0.164941   -0.0931752    -0.103196
   -0.154378    -0.261646    -0.179996
   -0.156248    -0.239423    -0.182672
   -0.162112    -0.217314    -0.187737
   -0.153951    -0.215646    -0.179557
   -0.162428    -0.197313    -0.192243
   -0.157223    -0.192314    -0.179131
   -0.157095    -0.186791    -0.171193
    -0.15763    -0.179572     -0.19986
   -0.163641    -0.169885     -0.18564
   -0.160155     -0.16369    -0.175935
   -0.148378    -0.153338    -0.158087
   -0.141796    -0.150019    -0.156949
   -0.152529    -0.144892    -0.188952
   -0.153476    -0.132562    -0.172212
   -0.140891    -0.111709    -0.145398
   -0.136594    -0.120847    -0.156274
   -0.137896    -0.123299    -0.152039
   -0.133169    -0.122328     -0.13693
   -0.135227   -0.0978422    -0.166173
   -0.138936   -0.0932298    -0.145445
   -0.147928   -0.0887004    -0.142281
   -0.137156   -0.0954436    -0.140511
   -0.133694    -0.098218    -0.133945
   -0.136138    -0.100505    -0.125459
   -0.140534    -0.068732    -0.159766
   -0.138466   -0.0682464    -0.162842
   -0.140463   -0.0689599     -0.15111
   -0.135708   -0.0733799    -0.138316
   -0.135814   -0.0782227    -0.122639
   -0.137531      -0.0839    -0.110262
   -0.144101    -0.215451    -0.201311
   -0.142291    -0.198899    -0.207247
   -0.140969    -0.188553    -0.186769
   -0.137744    -0.181585    -0.167241
   -0.142715     -0.16549    -0.182732
   -0.136141    -0.160987    -0.176972
   -0.125656    -0.150378    -0.164737
   -0.113183    -0.138036    -0.156313
   -0.112299    -0.135478    -0.144062
   -0.116847    -0.115541    -0.168732
   -0.113952    -0.110967     -0.15669
   -0.114293    -0.112544    -0.163044
   -0.121618    -0.109792    -0.151958
   -0.118606    -0.108803    -0.139198
   -0.116198   -0.0926888    -0.170637
   -0.115166   -0.0914164    -0.164865
   -0.118759   -0.0888413    -0.169247
   -0.122002   -0.0854058    -0.156229
   -0.113268    -0.084489    -0.132904
   -0.107487   -0.0894836    -0.108835
   -0.120498   -0.0688845     -0.17124
   -0.121859   -0.0647133    -0.181523
   -0.123867   -0.0612056    -0.169107
   -0.120418   -0.0582656    -0.144803
   -0.115391   -0.0601494    -0.134389
    -0.11031   -0.0660123    -0.112841
   -0.119646    -0.152881    -0.187554
  -0.0958833    -0.140639    -0.168662
  -0.0894516    -0.128857    -0.136781
  -0.0989896    -0.119953    -0.177311
  -0.0921001    -0.115891    -0.170718
  -0.0892259    -0.113245    -0.159113
  -0.0918167     -0.10803     -0.14547
  -0.0964789   -0.0962111    -0.190688
  -0.0947194   -0.0915949    -0.186123
   -0.101924   -0.0839643    -0.175006
  -0.0971031   -0.0837843    -0.151968
  -0.0866015   -0.0869308    -0.123714
  -0.0969454   -0.0646719    -0.181907
   -0.098843   -0.0596345    -0.170272
   -0.102404    -0.055134    -0.154005
  -0.0944386   -0.0569503    -0.135973
  -0.0893595   -0.0550108    -0.115399
  -0.0770075   -0.0816073    -0.180151
  -0.0681176   -0.0638311     -0.17525
   -0.106028   -0.0497252    0.0454637
   -0.109317   -0.0135601    0.0385227
   -0.107428   -0.0262952    0.0390037
  -0.0861848   -0.0454853    0.0484979
  -0.0909461   -0.0213521    0.0313438
  -0.0878647   -0.0256316    0.0388655
  -0.0622924   -0.0427141    0.0520213
  -0.0691663   -0.0187044    0.0355117
  -0.0651141   -0.0231871    0.0442407
  -0.0403569   -0.0384197    0.0626436
  -0.0418484   -0.0196451    0.0401369
  -0.0401396   -0.0220523    0.0477189
   -0.205826    -0.414133     0.154636
   -0.195309    -0.416273     0.127853
   -0.196735    -0.421646     0.132363
   -0.185065    -0.387461    0.0969199
   -0.184613     -0.38783    0.0986846
   -0.192816    -0.396617     0.114383
   -0.197736    -0.404003     0.126172
   -0.183517    -0.406077      0.11581
   -0.185444    -0.412803      0.12986
   -0.185303    -0.414916     0.140071
    -0.18446     -0.41983     0.143481
   -0.167961    -0.375994     0.103158
   -0.174874    -0.384564     0.117642
   -0.178825    -0.393335     0.127845
    -0.18905     -0.39637     0.134713
   -0.176448    -0.350515    0.0986238
   -0.172401    -0.356667     0.116384
   -0.174955    -0.362509     0.125194
   -0.169086    -0.330277     0.102985
   -0.168292    -0.332313     0.111845
   -0.177738    -0.306133      0.10885
   -0.161492    -0.306271     0.116678
   -0.176382    -0.297704     0.128888
   -0.173019    -0.282133     0.111695
   -0.164284    -0.279339      0.12131
   -0.151198    -0.276578      0.13224
   -0.158178    -0.259676     0.124127
   -0.155709      -0.2567     0.133008
   -0.155299    -0.239812     0.115253
   -0.156876     -0.23423     0.125906
   -0.171059    -0.407964     0.135085
   -0.170079    -0.406417     0.145564
   -0.154674    -0.381867     0.115872
   -0.161058    -0.389969     0.130155
   -0.174062    -0.389715     0.140754
   -0.154291    -0.358445      0.11637
   -0.162063    -0.360578     0.131281
   -0.154391    -0.334954     0.119101
    -0.16637    -0.302829    0.0959269
   -0.152416    -0.308809     0.111264
   -0.156695    -0.282301    0.0999436
   -0.150571    -0.281049     0.107301
   -0.141446    -0.261771     0.110234
   -0.138142    -0.256249     0.129057
   -0.139049    -0.238903     0.110208
   -0.138905    -0.233197     0.130151
   -0.142839   -0.0913793     0.121344
   -0.143242   -0.0720334     0.124269
   -0.149371   -0.0502169    0.0933575
    -0.14866   -0.0477097     0.110378
   -0.146698   -0.0461821     0.120002
   -0.150286    -0.216267       0.1175
   -0.145755    -0.214401     0.124373
   -0.146568    -0.197543     0.102468
   -0.150807     -0.19127     0.115723
   -0.153037    -0.165632     0.108816
   -0.145398    -0.164863     0.124285
   -0.134347    -0.165554     0.132018
   -0.146687    -0.134987     0.109023
   -0.142147    -0.140021     0.120219
   -0.138549    -0.144984     0.136978
   -0.140506    -0.110875     0.112062
   -0.135536    -0.117378     0.126344
    -0.13678    -0.123413     0.135759
   -0.129182     -0.09701     0.102628
   -0.130525   -0.0990562     0.121357
   -0.135054    -0.105468     0.136256
   -0.133173     -0.10653      0.14623
   -0.124058   -0.0747354    0.0758487
    -0.12866   -0.0767215    0.0887211
   -0.132117   -0.0756593     0.113107
   -0.134296   -0.0829687     0.131562
   -0.127764   -0.0889827     0.149935
   -0.125082   -0.0826046      0.16473
   -0.129363   -0.0480816      0.03215
   -0.133937    -0.046859    0.0454255
   -0.131146   -0.0497502    0.0662547
   -0.134388   -0.0512515    0.0871691
   -0.136164   -0.0506364     0.105417
   -0.140168   -0.0481077      0.12197
   -0.136328   -0.0546697     0.145387
   -0.136154   -0.0477807     0.161021
   -0.139656    -0.217652     0.107373
   -0.133751    -0.216174     0.116034
   -0.133217     -0.19195     0.109857
   -0.133912    -0.189971     0.118863
   -0.135082    -0.187359      0.12761
    -0.13647    -0.163853     0.101932
   -0.131765    -0.160162     0.114328
   -0.127005    -0.158642     0.122339
   -0.130092    -0.133936     0.105296
   -0.130562    -0.133637     0.121707
   -0.123298    -0.135814     0.126765
   -0.129074    -0.114095     0.101601
   -0.121803    -0.116436     0.115107
   -0.121026    -0.115779      0.12764
   -0.120392    -0.114841     0.141191
   -0.115229   -0.0942525    0.0991278
   -0.115199   -0.0982799      0.10915
   -0.113078    -0.101329     0.128166
   -0.115839    -0.100204     0.142513
   -0.119548    -0.093174     0.160302
   -0.106665   -0.0613477    0.0401441
   -0.107402   -0.0682683    0.0493208
   -0.103923    -0.074097    0.0707496
   -0.108614   -0.0757925    0.0840253
   -0.109997    -0.076028     0.104964
   -0.114141   -0.0759214     0.127324
   -0.107561   -0.0844736     0.142581
   -0.108944   -0.0738424     0.160739
   -0.114163   -0.0393671    0.0382074
