  -0.0420766         -0.4         -0.2
       -0.08    -0.363387    -0.158468
       -0.08    -0.397577    -0.214116
  -0.0772312    -0.396539    -0.192386
       -0.06        -0.38    -0.218962
  -0.0582695         -0.4     -0.21827
       -0.06        -0.36    -0.219654
       -0.06    -0.360692    -0.200692
  -0.0796539        -0.34        -0.22
       -0.06    -0.337923    -0.207541
  -0.0671944    -0.332806        -0.24
  -0.0796539         -0.3        -0.26
       -0.06    -0.290729        -0.26
       -0.06    -0.289617    -0.269617
       -0.06    -0.290037        -0.28
  -0.0703093        -0.28        -0.28
  -0.0686524        -0.28    -0.291348
       -0.06    -0.267614    -0.287614
   -0.072732        -0.26        -0.28
  -0.0675405        -0.26         -0.3
  -0.0596539        -0.26         -0.3
  -0.0610383        -0.24         -0.3
       -0.08        -0.26    -0.314116
       -0.08        -0.24    -0.319654
       -0.08    -0.223461    -0.316539
       -0.06     -0.18173         -0.3
       -0.06    -0.219308    -0.339308
  -0.0772312        -0.16         -0.3
  -0.0561929        -0.14         -0.3
  -0.0755007        -0.14        -0.28
  -0.0734242        -0.12         -0.3
  -0.0723859        -0.12        -0.28
  -0.0596539        -0.12    -0.261038
  -0.0607658    -0.109617    -0.291149
  -0.0685788         -0.1         -0.3
  -0.0717673         -0.1    -0.288233
       -0.04         -0.1    -0.273844
  -0.0545361         -0.1    -0.323608
        -0.1         -0.1     -0.28408
  -0.0593078   -0.0803461        -0.32
       -0.08        -0.08    -0.282695
  -0.0620029        -0.08        -0.28
  -0.0966642        -0.08    -0.278888
       -0.04        -0.08    -0.299308
       -0.06    -0.219654        -0.32
       -0.06    -0.200346         -0.3
       -0.08    -0.203115        -0.32
       -0.06         -0.2    -0.322077
       -0.08     -0.18173    -0.319308
  -0.0793078        -0.16    -0.319308
  -0.0417305        -0.16     -0.29827
       -0.08    -0.157577    -0.284845
  -0.0631149        -0.14    -0.316885
  -0.0483063        -0.14    -0.295847
  -0.0662297     -0.13377    -0.272459
  -0.0503829    -0.134809    -0.290383
  -0.0741163        -0.14        -0.26
   -0.067268        -0.12    -0.305464
  -0.0520398        -0.12     -0.28796
       -0.04        -0.12    -0.297997
  -0.0499632        -0.12    -0.299853
  -0.0710751    -0.108925    -0.273225
  -0.0796539         -0.1    -0.260346
  -0.0606922         -0.1    -0.241038
       -0.06         -0.1    -0.305611
  -0.0465022         -0.1        -0.26
  -0.0451178         -0.1    -0.325118
  -0.0512003         -0.1      -0.3288
       -0.08        -0.08    -0.260346
   -0.023461   -0.0982695         -0.3
  -0.0708763   -0.0830412    -0.296959
  -0.0615317        -0.08    -0.297923
  -0.0596539        -0.08    -0.240346
  -0.0371576        -0.08        -0.28
  -0.0796539        -0.06        -0.24
  -0.0403461        -0.04        -0.24
  -0.0810383            0        -0.06
   -0.118616    0.0203461    -0.119654
  -0.0203461         0.04        -0.08
   -0.114043   0.00595729        -0.08
  -0.0803461         0.02        -0.06
  -0.0951546   0.00242268        -0.04
  -0.0796539            0        -0.02
       -0.06    -0.381384    -0.201384
  -0.0624227    -0.397577         -0.2
  -0.0538439        -0.26    -0.293078
  -0.0603461        -0.26        -0.32
  -0.0406922        -0.24    -0.319308
  -0.0596539        -0.24        -0.32
       -0.08    -0.245191    -0.305191
       -0.06     -0.18173    -0.319654
        0.08         -0.1    -0.319654
        0.04         -0.1    -0.358962
       -0.06    -0.239654        -0.34
       -0.06    -0.219308    -0.300692
  -0.0603461    -0.180346    -0.339654
  -0.0624227         -0.2    -0.337577
       -0.08     -0.18173    -0.299654
  -0.0603461        -0.16        -0.32
  -0.0610383        -0.16         -0.3
  -0.0620766        -0.16        -0.28
  -0.0772312        -0.14        -0.32
   -0.076539        -0.14         -0.3
  -0.0551546        -0.14        -0.28
       -0.08    -0.125538    -0.303387
       -0.06        -0.12    -0.306922
  -0.0566127        -0.12    -0.283387
  -0.0626951        -0.12    -0.268652
  -0.0496907        -0.12    -0.329691
   -0.069271    -0.110729    -0.277084
  -0.0678866         -0.1        -0.28
       -0.06         -0.1    -0.280545
       -0.04         -0.1    -0.299654
  -0.0856848         -0.1    -0.304772
  -0.0233873         -0.1    -0.290162
       -0.06        -0.08    -0.260346
  -0.0758468   -0.0813844    -0.318616
  -0.0231149   -0.0989617        -0.32
  -0.0986156   -0.0803461    -0.300346
       -0.04        -0.08    -0.261804
       -0.08        -0.06     -0.26173
  -0.0406922   -0.0596539        -0.24
  -0.0403461        -0.04        -0.22
       -0.06   -0.0193078         -0.2
  -0.0589617        -0.08    -0.338962
  -0.0386156        -0.08    -0.317231
  -0.0642047   -0.0652651         -0.3
  -0.0603461        -0.06    -0.279654
  -0.0593078        -0.06    -0.240692
  -0.0606922        -0.04        -0.24
   -0.033461    -0.026539        -0.22
  -0.0403461        -0.02         -0.2
  -0.0403461 -0.000346097        -0.18
  -0.0220766   -0.0179234    -0.208962
  -0.0603461            0        -0.18
  -0.0579234   -0.0189617        -0.18
  -0.0175994            0         -0.2
        0.02   -0.0303093    -0.195155
  -0.0189617        -0.04         -0.2
   0.0193078        -0.02         -0.2
  0.00346097  -0.00692194    -0.183461
  -0.0393078   -0.0206922    -0.180692
  -0.0193078        -0.02         -0.2
 -0.00138439   -0.0372312    -0.198616
   0.0189617        -0.02        -0.18
           0   -0.0793078    -0.301384
           0   -0.0603461    -0.319654
  0.00103829   -0.0210383         -0.2
  -0.0172312            0        -0.18
        0.02        -0.08    -0.300346
   0.0193078   -0.0606922    -0.301384
           0        -0.08    -0.320346
   0.0393078   -0.0196539        -0.18
  -0.0396539         0.02         -0.1
        -0.1   -0.0189617         -0.1
        -0.1   -0.0178498        -0.08
  -0.0993078   -0.0386156   -0.0406922
  -0.0979234        -0.02        -0.04
  -0.0694183        -0.02        -0.02
  -0.0920987         0.04        -0.16
  -0.0996539         0.02        -0.14
  -0.0972312    0.0206922    -0.119308
