 1.7477e-05 4.44856e-05  2.5368e-05 0.000334755  0.00023516 1.29303e-05 8.16949e-06    0.969112 2.41739e-05 0.000156665 0.000157065   0.0233197 0.000412422 0.000936847 0.000740051  0.00230672 1.85798e-05 0.000161718 0.000234784 0.000764456 0.000435045 0.000541066
1.12946e-05  2.8749e-05 1.63942e-05 0.000216337 0.000151973 8.35627e-06 5.27956e-06    0.980039 1.56224e-05 0.000101245 0.000101503   0.0150704 0.000266529  0.00060544  0.00047826  0.00149072 1.20072e-05 0.000104511  0.00015173 0.000494032 0.000281149 0.000349666
2.39302e-05 6.09113e-05 3.47348e-05 0.000458359 0.000321989 1.77047e-05  1.1186e-05    0.957708 3.30998e-05 0.000214511 0.000215058   0.0319301 0.000564704  0.00128276  0.00101331  0.00315844 2.54401e-05  0.00022143 0.000321475  0.00104672 0.000595679 0.000740847
2.01716e-05 5.13443e-05 2.92792e-05 0.000386367 0.000271416 1.49239e-05 9.42903e-06     0.96435 2.79009e-05 0.000180819  0.00018128    0.026915 0.000476008  0.00108129  0.00085415  0.00266236 2.14444e-05 0.000186651 0.000270983 0.000882318 0.000502118 0.000624486
1.72063e-05 4.37965e-05 2.49751e-05  0.00032957 0.000231517 1.27301e-05 8.04294e-06    0.969591 2.37994e-05 0.000154238 0.000154632   0.0229584 0.000406034 0.000922336 0.000728588  0.00227099  1.8292e-05 0.000159213 0.000231148 0.000752615 0.000428306 0.000532685
          0           0           0           0           0           0           0           1           0           0           0           0           0           0           0           0           0           0           0           0           0           0
3.41419e-05  8.6904e-05 4.95572e-05 0.000653955 0.000459392 2.52598e-05 1.59593e-05     0.93966 4.72244e-05  0.00030605 0.000306831   0.0455557  0.00080568  0.00183016  0.00144571  0.00450625 3.62962e-05 0.000315921 0.000458659  0.00149339 0.000849873  0.00105699
  2.529e-05 6.43725e-05 3.67086e-05 0.000484405 0.000340286 1.87107e-05 1.18216e-05    0.955304 3.49806e-05 0.000226701 0.000227279   0.0337445 0.000596792  0.00135566  0.00107089  0.00333792 2.68857e-05 0.000234013 0.000339743   0.0011062 0.000629528 0.000782945
 7.6622e-05 0.000195032 0.000111217  0.00146762  0.00103098 5.66886e-05 3.58163e-05    0.864584 0.000105982 0.000686843 0.000688595    0.102237  0.00180812  0.00410728   0.0032445    0.010113 8.14566e-05 0.000708997  0.00102933  0.00335149   0.0019073  0.00237212
 5.0956e-05 0.000129702 7.39629e-05 0.000976012 0.000685632 3.76997e-05 2.38189e-05    0.909944 7.04813e-05 0.000456772 0.000457937   0.0679907  0.00120246  0.00273147  0.00215769  0.00672546 5.41712e-05 0.000471505 0.000684536  0.00222885  0.00126841  0.00157753
0.000169106 0.000430438 0.000245458  0.00323906  0.00227538 0.000125113  7.9047e-05    0.701135 0.000233904  0.00151587  0.00151974    0.225638  0.00399055  0.00906483  0.00716065   0.0223196 0.000179776  0.00156477  0.00227175  0.00739679  0.00420944  0.00523529
0.000144768 0.000368489 0.000210132  0.00277289  0.00194791 0.000107106 6.76705e-05    0.744148  0.00020024  0.00129771  0.00130102    0.193164  0.00341623  0.00776021  0.00613009   0.0191073 0.000153902  0.00133956   0.0019448  0.00633224  0.00360362  0.00448183
7.52972e-06  1.9166e-05 1.09294e-05 0.000144224 0.000101315 5.57085e-06  3.5197e-06    0.986693  1.0415e-05 6.74968e-05  6.7669e-05   0.0100469 0.000177686 0.000403627  0.00031884 0.000993816 8.00483e-06 6.96739e-05 0.000101153 0.000329355 0.000187433  0.00023311
3.76486e-06 9.58299e-06 5.46472e-06 7.21122e-05 5.06576e-05 2.78542e-06 1.75985e-06    0.993346 5.20748e-06 3.37484e-05 3.38345e-05  0.00502347 8.88431e-05 0.000201813  0.00015942 0.000496908 4.00241e-06 3.48369e-05 5.05767e-05 0.000164677 9.37163e-05 0.000116555
0.000193444 0.000492387 0.000280785  0.00370522  0.00260286 0.000143119 9.04236e-05    0.658122 0.000267567  0.00173404  0.00173846    0.258112  0.00456488   0.0103694  0.00819122   0.0255318 0.000205649  0.00178997   0.0025987  0.00846135  0.00481527  0.00598876
0.000227517 0.000579115 0.000330242  0.00435786  0.00306132 0.000168328 0.000106351    0.597904 0.000314697  0.00203947  0.00204467    0.303576  0.00536893   0.0121959  0.00963402    0.030029 0.000241872  0.00210525  0.00305643  0.00995172  0.00566343  0.00704362
0.000193444 0.000492387 0.000280785  0.00370522  0.00260286 0.000143119 9.04236e-05    0.658122 0.000267567  0.00173404  0.00173846    0.258112  0.00456488   0.0103694  0.00819122   0.0255318 0.000205649  0.00178997   0.0025987  0.00846135  0.00481527  0.00598876
0.000188576 0.000479997 0.000273719  0.00361199  0.00253736 0.000139518 8.81483e-05    0.666725 0.000260835   0.0016904  0.00169472    0.251618  0.00445001   0.0101085  0.00798511   0.0248894 0.000200475  0.00174493  0.00253331  0.00824844   0.0046941  0.00583807
0.000222649 0.000566726 0.000323176  0.00426463  0.00299583 0.000164726 0.000104075    0.606507 0.000307964  0.00199584  0.00200093    0.297081  0.00525406    0.011935   0.0094279   0.0293865 0.000236698  0.00206021  0.00299104  0.00973881  0.00554226  0.00689292
0.000227517 0.000579115 0.000330242  0.00435786  0.00306132 0.000168328 0.000106351    0.597904 0.000314697  0.00203947  0.00204467    0.303576  0.00536893   0.0121959  0.00963402    0.030029 0.000241872  0.00210525  0.00305643  0.00995172  0.00566343  0.00704362
0.000246987 0.000628675 0.000358503  0.00473079   0.0033233 0.000182733 0.000115452    0.563494 0.000341628    0.002214  0.00221965    0.329555  0.00582839   0.0132396   0.0104585   0.0325988 0.000262571  0.00228541  0.00331799   0.0108034  0.00614809  0.00764639
0.000271325 0.000690624  0.00039383  0.00519696  0.00365078 0.000200739 0.000126828    0.520481 0.000375291  0.00243217  0.00243837    0.362029  0.00640271   0.0145442    0.011489    0.035811 0.000288445  0.00251062  0.00364495   0.0118679  0.00675392  0.00839986
0.000339471 0.000864081 0.000492744  0.00650223  0.00456771 0.000251157 0.000158683    0.400045 0.000469549  0.00304303  0.00305079    0.452957  0.00801082   0.0181972   0.0143746   0.0448053  0.00036089  0.00314118  0.00456041   0.0148487  0.00845023   0.0105096
0.000407617  0.00103754 0.000591658   0.0078075  0.00548464 0.000301574 0.000190537    0.279609 0.000563808   0.0036539  0.00366322    0.543884  0.00961893   0.0218501   0.0172602   0.0537996 0.000433336  0.00377175  0.00547588   0.0178294   0.0101465   0.0126193
0.000433159  0.00110255 0.000628732  0.00829673  0.00582831 0.000320471 0.000202476    0.233973 0.000599136  0.00388285  0.00389276     0.57846   0.0102217   0.0232192   0.0183418   0.0571707  0.00046049   0.0040081    0.005819   0.0189466   0.0107823     0.01341
0.000450221  0.00114598 0.000653498  0.00862354  0.00605789 0.000333095 0.000210452    0.204808 0.000622737   0.0040358   0.0040461    0.600236   0.0106243   0.0241339   0.0190643   0.0594227 0.000478629  0.00416598  0.00604821   0.0196929   0.0112071   0.0139383
0.000458701  0.00116757 0.000665807  0.00878596  0.00617199 0.000339368 0.000214416    0.188338 0.000634465  0.00411181   0.0041223    0.613035   0.0108244   0.0245884   0.0194233   0.0605419 0.000487643  0.00424444  0.00616213   0.0200638   0.0114181   0.0142008
