   -0.187021    -0.383785    -0.357633
   -0.189626    -0.387978    -0.338981
   -0.191279    -0.369032    -0.338515
   -0.191199    -0.320143     -0.34836
   -0.170904    -0.387701    -0.358485
   -0.173759    -0.391701    -0.339434
   -0.173099    -0.368532    -0.358321
   -0.175309    -0.372918    -0.339266
   -0.174454    -0.347421    -0.355552
   -0.176074    -0.352208    -0.336252
   -0.172864    -0.316343    -0.364622
   -0.175012    -0.324249    -0.349725
   -0.156948    -0.394243    -0.337939
   -0.157779    -0.159451    -0.345112
   -0.159232    -0.143137    -0.335356
   -0.159525    -0.127137    -0.327794
   -0.160021     -0.11043    -0.322055
   -0.190282    -0.287321     -0.35336
    -0.18922      -0.2527      -0.3527
   -0.187704    -0.218647    -0.348138
   -0.181282    -0.180022    -0.346726
    -0.18537    -0.188346    -0.341555
   -0.187865    -0.197322    -0.336048
    -0.18267    -0.162806    -0.335235
   -0.185798    -0.170707    -0.330137
   -0.183587     -0.14791    -0.325581
   -0.183847    -0.133713    -0.318099
   -0.184076    -0.118754    -0.312309
   -0.186039    -0.125673    -0.307034
   -0.171247    -0.282146    -0.366499
   -0.173706    -0.291565    -0.355547
    -0.16951    -0.247215    -0.363376
   -0.172518    -0.257161    -0.355451
    -0.17392    -0.266516    -0.344471
   -0.166764    -0.214558    -0.357277
   -0.170814    -0.223555    -0.351219
    -0.17288     -0.23316    -0.343427
   -0.162608    -0.185918    -0.350358
   -0.167943    -0.193848    -0.344603
   -0.171063    -0.202146    -0.338999
   -0.163969    -0.168366     -0.33869
   -0.168268    -0.176005    -0.333161
   -0.164756    -0.152945    -0.329096
   -0.168187    -0.160209    -0.323666
   -0.164869    -0.137855    -0.321885
   -0.168242    -0.144826    -0.316573
    -0.16521     -0.12185    -0.316333
   -0.168866    -0.128417      -0.3109
   -0.147111    -0.200418    -0.350631
   -0.141544    -0.174485    -0.346176
   -0.205664    0.0273033    -0.303634
   -0.205621    0.0406098    -0.298005
   -0.190571  -0.00914692    -0.309956
   -0.189965    0.0159138    -0.321747
   -0.190701   0.00930769    -0.310183
   -0.189889     0.028784     -0.32121
   -0.189819    0.0244089    -0.307602
   -0.190538    0.0430477    -0.331162
    -0.18881    0.0393605    -0.318563
   -0.187576    0.0366035    -0.302472
   -0.168782   -0.0516259     -0.30956
   -0.172024   -0.0301961    -0.309056
   -0.168646 -0.000184067    -0.321507
   -0.173038  -0.00992639    -0.310713
   -0.168795    0.0137774    -0.323902
   -0.172235    0.0071801    -0.311529
    -0.16594     0.030609    -0.335306
   -0.166946    0.0245411    -0.324439
    -0.16891    0.0202202    -0.309898
   -0.165522    0.0446009    -0.343193
   -0.164263    0.0376057    -0.335242
   -0.163504    0.0332657    -0.322759
   -0.163443    0.0304125    -0.305992
   -0.145634   -0.0283665    -0.311639
   -0.146275   -0.0094276    -0.311665
   -0.139203    0.0117788    -0.325233
   -0.143944   0.00519705     -0.31206
   -0.134683    0.0272624    -0.337169
   -0.135737    0.0200191    -0.325984
   -0.138587    0.0154703    -0.310847
   -0.131807    0.0325287    -0.337352
   -0.130955    0.0269044    -0.324959
   -0.131189    0.0234063    -0.308462
  -0.0953432     0.061805    -0.349726
   -0.104373    0.0734656    -0.344357
    -0.11323    0.0785984    -0.342164
   -0.119781    0.0796318    -0.343124
   -0.106869  -0.00857585     -0.31538
   -0.121649    0.0788928    -0.345772
   -0.103873   0.00398284     -0.31376
   -0.123285    0.0888781    -0.347988
   -0.118082    0.0782992     -0.34842
  -0.0976312    0.0174248    -0.327372
    -0.09883    0.0122931    -0.312223
   -0.117476    0.0895131     -0.35168
   -0.112865    0.0790288    -0.351529
  -0.0960115    0.0305061    -0.339147
  -0.0937289    0.0234139    -0.326723
  -0.0927087     0.019091    -0.310692
   -0.200175   -0.0433541    -0.285471
   -0.198567   -0.0475182    -0.272884
   -0.201857   -0.0148475    -0.296028
   -0.199882    -0.020595    -0.282043
