  -0.0750645    -0.363032   -0.0593491
  -0.0774063    -0.361807   -0.0426219
  -0.0747942    -0.353557   -0.0818647
  -0.0771511    -0.352401   -0.0689695
  -0.0653346    -0.370394   -0.0852223
  -0.0676794    -0.368547   -0.0671361
  -0.0651352    -0.360128    -0.106287
  -0.0673586    -0.358757   -0.0924424
  -0.0656301    -0.348617    -0.118546
  -0.0675567    -0.347775    -0.110435
   -0.064314    -0.336373    -0.125121
  -0.0665626    -0.336025    -0.123725
  -0.0794113    -0.361424   -0.0262325
  -0.0695422    -0.367093   -0.0473718
  -0.0744527    -0.320545    -0.118889
  -0.0761329    -0.311419    -0.146227
  -0.0646381    -0.324625    -0.132861
  -0.0670223    -0.324308    -0.133153
   -0.063685    -0.315638    -0.159809
  -0.0663042    -0.314963    -0.160041
  -0.0622824    -0.307326    -0.192931
  -0.0649741      -0.3065    -0.192716
  -0.0638848    -0.297782    -0.223424
  -0.0633265    -0.288445    -0.250325
  -0.0655236    -0.285844    -0.247874
  -0.0633634    -0.278135    -0.272929
  -0.0655855    -0.274836    -0.270549
  -0.0639299    -0.266202    -0.291067
  -0.0660109    -0.262238    -0.288944
  -0.0648671    -0.251921    -0.304781
   -0.067005    -0.247512    -0.303073
  -0.0671007    -0.255831    -0.283764
   -0.067696    -0.240182    -0.298385
  -0.0652936    -0.234834    -0.314417
  -0.0677914    -0.229938    -0.312438
   -0.067796    -0.209652    -0.316519
  -0.0663062    -0.187723    -0.316895
  -0.0774238    -0.220799    -0.298344
  -0.0760678    -0.171408    -0.297748
  -0.0742259    -0.151792    -0.297574
  -0.0738693    -0.143803    -0.286947
  -0.0719875    -0.134047    -0.297375
  -0.0724254     -0.12701    -0.287388
  -0.0723528     -0.11931     -0.27425
  -0.0696429    -0.118206    -0.298854
  -0.0710048    -0.112268    -0.289094
  -0.0718457    -0.105131     -0.27641
  -0.0684847    -0.103473    -0.302293
  -0.0706058   -0.0986848    -0.292264
  -0.0719915   -0.0920715    -0.279552
  -0.0675876   -0.0901636    -0.320358
  -0.0702204   -0.0879989    -0.308587
  -0.0725085   -0.0840415     -0.29672
  -0.0736291   -0.0779387    -0.283441
  -0.0729363   -0.0686901     -0.26798
  -0.0684332    -0.222077    -0.308122
