   -0.185762    -0.381869     -0.35382
   -0.187336    -0.384031    -0.333765
   -0.189326     -0.36524    -0.335618
     -0.1909    -0.319242    -0.349252
   -0.170979    -0.387736    -0.355352
   -0.172943    -0.389991    -0.334743
   -0.173749    -0.368911    -0.357229
   -0.174905    -0.371361     -0.33692
   -0.175548    -0.348055    -0.355956
   -0.175876    -0.350691    -0.335714
   -0.175203    -0.319258    -0.366731
   -0.176372    -0.325181     -0.35141
   -0.157223    -0.394204    -0.333215
   -0.157652    -0.161359     -0.34617
   -0.158809    -0.143827    -0.336227
   -0.159238    -0.126903    -0.328576
   -0.160127    -0.109583    -0.322668
    -0.19104    -0.289329    -0.355545
   -0.190271    -0.256521    -0.354907
   -0.188659    -0.222668    -0.349604
   -0.181748    -0.183233    -0.347215
   -0.186197    -0.191503    -0.342258
   -0.188662    -0.200022    -0.337267
   -0.182925    -0.164663    -0.335371
   -0.186484    -0.172454    -0.330582
   -0.183464    -0.148432    -0.325663
   -0.183475    -0.133177     -0.31846
   -0.184023    -0.117514    -0.312555
   -0.185917    -0.124497    -0.307352
   -0.173847    -0.286988    -0.369385
   -0.176156    -0.294987     -0.35872
   -0.171373    -0.252775    -0.366106
   -0.174659    -0.261978    -0.358801
   -0.175809    -0.269934    -0.348455
   -0.167911    -0.219395    -0.359588
   -0.172281    -0.228271    -0.353926
   -0.174408     -0.23719    -0.346803
   -0.163196    -0.189309    -0.351991
   -0.168892     -0.19739    -0.346512
   -0.172198    -0.205608    -0.341307
    -0.16435    -0.170411    -0.339896
   -0.169029    -0.178119    -0.334714
   -0.164881    -0.153636    -0.330215
   -0.168597    -0.161038    -0.325045
   -0.164741    -0.137575    -0.322985
   -0.168238     -0.14473    -0.317799
    -0.16519    -0.120987    -0.317263
   -0.168646    -0.127793    -0.311898
   -0.148027     -0.20389    -0.353583
   -0.141995    -0.176162    -0.348566
   -0.208927    0.0281771    -0.300387
    -0.20881    0.0408463    -0.295982
   -0.193548  -0.00751405     -0.30803
   -0.192491    0.0176623    -0.318869
    -0.19344    0.0105732     -0.30784
    -0.19192    0.0299689    -0.318841
   -0.192114    0.0251994    -0.305329
   -0.191192     0.043855    -0.329941
    -0.19041    0.0399399    -0.317314
   -0.189543    0.0367788    -0.301209
   -0.170128   -0.0502491    -0.310044
   -0.173868   -0.0288987    -0.309335
   -0.170513   0.00126015    -0.320395
   -0.175107  -0.00875389     -0.31053
   -0.170378     0.015081    -0.322714
   -0.173691   0.00801257    -0.311118
   -0.166243    0.0318006    -0.333872
   -0.167914    0.0255491    -0.323526
   -0.169553     0.020741     -0.30954
   -0.164469     0.045482    -0.342156
   -0.164251    0.0384928    -0.334624
   -0.164113    0.0339493    -0.322444
   -0.163801    0.0306736    -0.305928
   -0.146496   -0.0279009    -0.313344
   -0.146945  -0.00914067    -0.313592
   -0.140012    0.0125841    -0.325956
   -0.144121   0.00540063    -0.313905
     -0.1346    0.0284163    -0.336723
   -0.136001    0.0209612    -0.326612
   -0.138203    0.0157955    -0.312431
   -0.131507    0.0337145    -0.337215
   -0.131001    0.0279468    -0.325489
   -0.130825    0.0239249    -0.309532
  -0.0921796    0.0587817    -0.348478
  -0.0989363    0.0720011    -0.343461
   -0.107164    0.0782043    -0.340743
   -0.113883    0.0797049     -0.34066
     -0.1071  -0.00898583    -0.318212
   -0.116464    0.0789354    -0.341763
